@relation twitter
@attribute Text string
@attribute class-att {in,out}

@data
"Getting drunk with the new coworkers tonight was wavy",out
"@Swamy39 Reinstate ED sleuth probing 2G Subramanian Swamy The Times of India on Mobile t.co MjOtrGEtSI via @timesofindia",out
"@kirrstt_ we ll sort something out We can go see gran soon after the other day Probably need some grandchildren lovin ?",out
"@KaaaaaatyPerry looked her up to see if shes single or not .still taken",out
"Home sweet home",out
"@rachel_dore AWWWW ?? thank you so so much your so lovely Now we have plenty time to catch up before you go?? xxxxx",out
"The sweetest thing ve ever known",out
"“@jozayyyyyy miss these girls ? t.co uECuMLGCYD”?",out
"Weight is easy to gain but not to lose??????????????",out
"barely use my fan acct now lol",out
"years of being with my idols??? @JaymiUJWorld @JJUJWorld @georgeujworld @JoshUJWorld So PROUD of everything they have achieved??",out
"Can someone please bring Destiney and food We ll pay you as soon as you bring it ?",out
"@slydigg like this cos it something different sounds well planned You deffs gotta let me have read",out
"Gotta admit our taxes are high but if all learn bout Business Environment then you all will know~",out
"Damn near 5am fuck my mom at",out
"Happy",out
"Youth President You LMFAOOO @BadBoy_JBLUE whole youth president not going to church Smh for myself",out
"DJ Hot Maker Deep Emotions Vol.3 2014 Deep House #deep #deephouse #deephouse2014 #house #freedownload #djhotmaker t.co 0Q64vtDOuW",out
"In pole position to sign Eto come on Roberto lets make this happen #efc",out
"Glad have Princess to attend football games me The only down one to go ??",out
"True madala @Tokyo_Trev baby laugh is so beautiful",out
"OMG Look at him and know what mean @camerondallas is kind of perfection ??????????? t.co JPk6Cjn6Hb",out
"@td_ruben she probably been told she wasn pretty before but she is",out
"Or Something",out
"09 33 BST Temperature 12.0°C Wind SE mph ave mph gust Humidity 86% Rain hourly 0.0 mm Pressure 1024 hPa steady",out
"at Sille t.co rIgjU3IJJh",out
"@YangBowennn can tryyy",out
"fin bref",out
"@viraaay_ @ravitasifa @Angggii_03 @divadheandra3 @syitahardiyanti @ArtNziAna @Amaliadzakirah9 Shared via #Fotor t.co e3p31BeNAQ",out
"Walking home from croesy at this time with barely any sleep is horrible",out
"@CraziestSex would rather cuddle and watch movie with you instead of going out to party",out
"Watching Guardians of the Galaxy with @Taskiayulia @qatrunn_nadaa and and at @cinema21 t.co zZBr2tn3SE",out
"@jibby_206 and who is you",out
"Jrw my Lil niggas Tweak wit my squad that your ass South Korea",out
"? fuck and yo niggas",out
"And all that is within me praise His holy name t.co BEiTOHTAOs",out
"Had good night ????",out
"Saying my feelings to someone is never easy",out
"love otter pops",out
"Kondangan #sorryforbeingawesome with @septiandwic and @Robbyfachri13 at Gedung wanita convention hall [pic] t.co PgQZbmDVKH",out
"Done doing it",out
"Girl can lie miss you",out
"Looking fwd to hearing my good buddy @whidds speaking @EdgeBristol well pumped for today God is soooooo good #strongandcourageous",out
"Dinner xx Tropical Hut Star City Pasay t.co aeKkn02k3L",out
"Who Tyesha bestfriend",out
"@kwalster1862 good thanks Not fully recovered but improving You okay",out
"Quote retweet and repost this tweet if you want Demi to win her second VMA #VoteDemiLovato t.co nZvzGUYGpD 89",out
"Watching chicken little lol ??",out
"Everyone got feelings some just more hidden than others",out
"at nex in Singapore t.co v1JZ1bClzk",out
"@HaryanaTweets den jst wait day when INLD supremo wl cm out of jail wl see actual power of inld @INLD2014 @dschautala @dschautala",out
"@duhcoolasiankid college and stuff ? hope",out
"@Rebeccakinloch happy for change",out
"Ho Hey by The Lumineers is #nowplaying in Elk Bar London Download it now at t.co 4MQlp2TwSG",out
"? And it ain even my birthday",out
"Need sleep before do anything tonight ?",out
"Sometimes you just need cup with little green straw ?? Dagupan City Pangasinan t.co p2InSrlcTm",out
"@Reviewero Point noted shall voice it up in the next review meeting",out
"@FLOWLAVAH No got more than know what to do with lol but would love to throw little lime light on you and yur music my freind",out
"Lunch•• at UFC Unidentified Flying Chicken t.co yQeaULwYZE",out
"She was always the smiling type but obviously not though huh ?",out
"Carloss ?",out
"Just choked Smhh",out
"Troy getting juked",out
"Speciale #Ferrari #458 #speciale #racewithsia #scuderiaFSG #officialsecs #carinstagram Marina Bay… t.co 1242Y5yozZ",out
"Before ayoko kay @AndalioLoisuuh but then she so adorableeeeeee love her na",out
"@Calum5SOS Follow me please",out
"@Lavernecox you had me at hair diamonds",out
"@ViviSmalls dude that class is chill ima be taking bio class 1st quarter ima die xD mrs.bryants was super chill",out
"Fitting Baju ? with Shelly at Salon New Pasific t.co E4UlCKX03A",out
"It wrap for me on Monday ?",out
"With @Adialamsyah2 @MFauzanRidho and others at Rita Park t.co y5mytOQ6jD",out
"High dose of work load on weekdays can make your worse werkend",out
"Run the journey that belongs to you t.co PSdnFaC0i7",out
"just scrolling through like wow hmm ok but nothing stands out idk",out
"@GuyLeonardandCo Very much so Already have couple of people showing interest with excellent property credentials All working from home",out
"Off to the hospital go No nerves yet but am getting hungry lol",out
"@Jibster_08 hey can drink and mix my drinks and fine",out
"@xX_MiGGY_Xx aigh",out
"54 of usable screen space now wooo",out
"Be Good Until Then and Coming Home by Butch Walker Your ears and hear feels will thank me",out
"Forever awake",out
"Vets in Pets At Home are open at 1030 today so will be there with Tess…",out
"Amo los fan art Deadpool AC ? t.co 6MjDhdBkPu",out
"West Hollywood tonight #cousins #family #california BOA Steakhouse t.co Zt68imqi3o",out
"Looking for way that can see your face",out
"@GasolineBoi “@alvin_fernandez Winter ??? t.co 2lc0xu2O2P” cute know ???",out
"not sure how gonna work 16 hours every Saturday and Sunday if 12 hours already sucks ??? #yolo",out
"@Officialben_ morning ?? t.co ioqO1Zq7hq",out
"And we start real slow t.co cAuxRhLdHq",out
"@TheGerschDevice fr swear",out
"Hang out at @jcoindonesia t.co 76cWmqS2j5",out
"Making table",out
"It always interesting when guy mans up and asks you for dance followed by your number",out
"@BerlyStar followback yow ?",out
"@saranewman321 should be fine just have to remember not to book my trainer ?",out
"Cool kids came out to play #Sandbox Sandbox Alviera Porac Pampanga t.co iEnND0KHK7",out
"GUYS ?? baby Wyatt Parker You need sister where did the time go ? t.co nYJOj4KLo1",out
"@kevGak @GarryDobbo1 plus we got stick for it so the tables av turned You get me ?",out
"hate sleeping alone ??",out
"@SavingScarlett why would that girl block you like for real lol",out
"@Pranman2 Will participate",out
"at GunZeed in Bangkok Ladprao t.co jWgyBHYBwL",out
"@TheOvertunes Tonight we re going to see Ellie Goulding at We The Fest minta tanda tangan sama selfie brg ya",out
"Like candy you can get enough of ????",out
"“@JahMari_Couture @briaaaSOlegit_ never mind lol”lol miss you cousin?",out
"At Pare pare South Sulawesi [pic] t.co oU3vsWtQ3I",out
"@ForbesTech Mobile isn killing the desktop but older platforms need to adapt t.co 05QtNvv0Nu",out
"FUCK YEAH Club Zambomba t.co 9bQQRBw4r9",out
"Someone talk to me Or in gonna fall asleep ?",out
"Will finally asked me to be his girlfriend ?? #soexcited #finally ve been waiting all summer #birthday #8 23 95 t.co uMXZ0dWTqD",out
"im like currently studying with my cousin friends and all of them take pure subjs amaths and hmt and im here like feel so stupid",out
"@dailytxtmsg Don’t just thank God when everything is going right thank him even when things may be challenging",out
"Fuckin campers t.co W9cv5yJv3g",out
"@BarclaysCycle well you ve closed all the nearby docking stations for start ?",out
"Kingston t.co lCumMjiRsT",out
"Life is about living and learning",out
"#np Coldplay Magic",out
"what to do today",out
"@mexicanCruz doesnt phase me now won when wake up tmrw",out
"So conflicted ´?_?`",out
"Live #albs @MatchPint @ShoreditchHype @hoxtonradio @Broadway_Mkt @QPRFC @SpursOfficial t.co 5dOHDyrTRP",out
"do music 24 hours day it not to",out
"Ok now know the ice bucket challenge is for charity just thought it was trend thing",out
"See the world from above mini hike every traveler should do t.co tFO7AkjkN5",out
"Ideas are like beards Men don have them until they grow up Voltaire",out
"Proud to be MALAYSIAN #Merdeka57",out
"@iamrayahmad Yeah fam My toes are falling of one by one ?",out
"getting ignored literally makes my heart sink to the ground",out
"“@jay_as_hell my favorite thing about rainy weather t.co ml3CshHyW4”???",out
"@BarsAndMelody @AntonioDevries1 #bamshiningstar words can describe how much love you Leo and Charlie xx xx x11 t.co 1U2umvMhKb",out
"Just posted photo RCCG Overcomers Assembly t.co wFrvJIWFNo",out
"@nancygedge @little_mavis recording it for Tom saw it last night and was not overly impressed",out
"down more to go ???",out
"@KBrielle_ stfu",out
"“@elizambutt Please get this drunk tonight again girls @aimeeeverestx @kmcguvs t.co 5HGbC41cMi”??",out
"Love mom t.co shcDoNMNt9",out
"Abt 2.2m beanbag chairs recalled after 2kids undid crawled in suffocated.ConsumerProdSafety commish Zips on the Ace Bayou seats can open",out
"Bc ashton is too cute #vote5sos t.co JgycH6CSux",out
"neighbor wants to call the cops cause we having kick back",out
"Tonight been interesting",out
"@Note4News Galaxy Note Launch Date What to Expect Gotta Be Mobile t.co JnDcC6x4Pb #GalaxyNote4",out
"Watching The Expendables at @cinema21 t.co C5MUhMC5N1",out
"@CoCoMoMo24 @SheaShealexi @MakennaLynnn Cody fucking luv you??",out
"#CLASSICFM BroadcastingHouse Archers Lovely #PotOfTEASunday Morning coming down",out
"Miss you {}",out
"the furthest thing from perfect",out
"Deletes life",out
"Light fucking work he ll chew ya team now too t.co JHbBlSJZ8W",out
"Infront of my face This is total bullshit",out
"Just vented to bae ??",out
"Say something giving up on you ll be the one if you want me too",out
"@beccalindsayxox going to town xxx",out
"Happy birthday to one of the baddest mofos out there @whoisjeesuss",out
"@maryedelynt belated happy birthday po ?",out
"My uncle is also sleeping under my dining room table rn t.co yLFatTa5ji",out
"@adaletsolaklar King Pizza t.co tK4npl4a1a",out
"Hightea Old Town White Coffee in Kota Tinggi t.co 8sSJO4BDYQ",out
"Talkin about relationships #Trust let me knw if want to share ur opinion",out
"at Colosseo @turismoromaweb in Roma RM t.co zxGuto6sqJ",out
"@ManWithTheSlap lol hate you",out
"Morning Got the whole blood out of my face XD Was worried to wake up with red colour in my face XD #eren #cosplay t.co U5DtzWoKvi",out
"? @Debbs_Williams So Benatia is outta the question",out
"@maddstweeter Your twitcon ????",out
"Catching up on #DoctorWho Does it get better",out
"@sametkzltprk1 Cadde Cafe in Tarsus t.co ku9RnDzKyM",out
"Bored",out
"@DylPickle1394 hope you had safe night dude",out
"Some folk really need to get there gardens fixed up like some shite on these Ice bucket challenges",out
"Pepper finally figured out it okay to sleep and knead on the nice comforter It nice to see her enjoy it so much t.co OJtZsHGmcY",out
"miss having long evening nap on saturday?",out
"Got my first little sniffles ? @sarahburwin you re contagious ???",out
"@SalshabilAG_ @Eka_Alovers1 Follback Followed",out
"need sleep",out
"My older brother is seriously the only boy who can break by heart and tear me apart with his words sometimes",out
"go through men like crazy just get bored of them ?",out
"@GxldenC_ @areezzyy @CAKDOUT lol you real",out
"@ADELLEO @w_angechi HIIIIITTTTT .so different #urbanAFRICA #teamADELLE",out
"True t.co TjqTpJM0Pg",out
"the 90s should be known as Pax Americana",out
"Happy Birthday to the perfect Ronald Weasley Happy Birthday to the perfect ginger haired boy? #HappyBirthdayRupertGrint",out
"Get up",out
"drunk ?",out
"Wobble dat shit @K00LJ0HN",out
"want photo of @LijGilmour in beanie",out
"@barbarascully scary indeed",out
"Someone come to Jacks ?",out
"@MackDaddy_Randy Welcome to the college life ?",out
"won look back",out
"want to bake something But idk what to bake",out
"suck",out
"@blvkbrdd not you but fuck small talk send em nudes #rns",out
"Ireland #vote5sos",out
"Another hot slow one this morning Still great start to the day #morningrun #paxos #fetchgallery t.co H9WLDau2jV",out
"long weekend bonding MarQuee Mall t.co 2HkwY4gZer",out
"@martinezeli__ okay?",out
"hardest track ever t.co k1btTheOJB",out
"Maybe should of gone to school this semester just for the finicial aid need money lol",out
"Got Sunday off think we re driving an hour to the only Whataburger we ve seen in Louisiana",out
"@BrookElizaabeth love you sexy",out
"Tks happy Sunday to too Sir “@Madhums_ @BaidwanGurpal @mvnair212 @veena2001 @vkhurana19 @FBwaleDB t.co zHJKu53Wth”",out
"@justinbieber Justin And Beliebers Will Forever Be In My Heart Proud Belieber Follow Me Please",out
"at Porto Bello Hotel Beach in Antalya t.co pA9qt3lLvm",out
"@FeniscowlesCC @mr_stumpy71 @AmmiD32 who bringing the ibuprofen #SundayFunday",out
"David Lynch Punto",out
"“@CodyH_Official My night went 100 real quick” it looked live there though",out
"How am going to charge my phone??",out
"@LibraQuotz #Libras don like anyone reading their personal diary ask for mobile enter into the room without knocking and any kind o…",out
"Just need to focus on my damn self",out
"going my separate way",out
"Sunday supplement is making it so hard to get up and go for run #motavationneed",out
"With @NeoRandaa at deday cafe t.co VrXOcYIxrO",out
"Dude have to marry her ?",out
"New number If ain got it it probably for good cause .or just didn think about giving it to",out
"@canyounacho IM IN TEARS ITS SO BAD t.co DREHXAVndF BUT THIS IS FUNNY TOO ME",out
"Apple Juice is calling me",out
"@elemenous Check out the cover of TakingITGlobal Mobile Learning for Social Good Roundtable Report t.co OALBIjZ2EK",out
"@greg_james1 face when he saw me tonight ??",out
"Went to this place and honestly it was overcrowded now see the problems with the future Not as bad as that over place though #reminder",out
"@thompsxwalsh it too late now ?",out
"@MarianaLeyva5 bringing you all some ?? #TrueRoommate",out
"Hopefully tomorrow will be successful day",out
"MANSION PARTY IN HOLLYWOOD THE LUSH BOYS KNOW NO BOUNDS",out
"You wanted me to go well of course would but understand sometimes guys like to be the guys am flexible Fasa think is what am",out
"@naughtynauds cook for me",out
"@richardosman @katybaines that should be Wye Aye",out
"@RipTodarel_ dm me",out
"? wow man",out
"Very true t.co ooC3N6Z1U6",out
"am too funny for myself sometimes ??? cracking myself up",out
"@markimbriaco these are basically the things do when on the road",out
"Haha welcome to LFC Mario Ballotelli Never imaging it in million years but proven goalscorer hope he proves and the critics wrong",out
"Panada Corn Bakwan Simply made my day the… at Safety Environment Department VICO Indonesia [pic] t.co HCoISqroyF",out
"that why didn wanna go back to fremont",out
"Still don know what to wear tonight",out
"Kevin phony",out
"“@nattnigga .I Virgo btw ”???",out
"Mau nonton ? at Harbour Bay Mall t.co 3XJBwfoNtl",out
"@inthestyleUK stunning Would love to have piece like that in my wardrobe *fingers crossed*",out
"@smnb Haha story with heart Full marks and quiet commendation",out
"Always On The Schedule To Work On Sunday Like Damn Can Have Sunday Off Wanna Go To Church To",out
"@tonyrobinson666 it just as much chance couldn open it because of my own idiocy",out
"just remembered the guy who kicked us out of albertson",out
"bored as hell",out
"When someone ask me Favorite actress Me Meryl Streep Favorite singer Me Meryl Streep #ItsAStreeperThing",out
"Your missing out",out
"But always practice to keep them in certain length",out
"@iFuck__Thots 21st lol",out
"grade in math and tve ??? t.co V3TodmpVAE",out
"Who is up #Fav",out
"Build Your Mobile List Crush Your Competition t.co PWtvnqH5Ep t.co BRT27nwLuI",out
"BBS MARIS #PBBTheBigNight",out
"Nobody else needs to know where we might go we could just run them redlights??",out
"@Jai5SOS WE ARE 1.3M AHEAD #vote5sos #vote5sosVMAs",out
"think ve become immune to hangovers ? #winning",out
"@Tiarayulie_ you re welcome",out
"@paritoshsankhe @RustedHandle ravi accompany brett lee and they together had rava idli",out
"@Cashbanx thanks for the follow",out
"@_Pretty_Pisces really need pea coat and possible some boots",out
"Ma .gerrrrrr",out
"Daisy Ridley preemptively blocked me on twitter",out
"@ryanne_elostaxo excuse me Are you sheeit",out
"So ive had my earphones in for like about 10 minutes now and im not even listening to anything ? dafuq",out
"@LoudlyLayla ayy fuck you lol",out
"Missing @casey_lyn_ and her crazy cute self Always falls asleep though",out
"maaan where the peoples at #aamu dont all reply at one gah damn lol #TU",out
"wanna tell you now",out
"no one talkin to me sleep time",out
"@DavidWatt24 That the silliest thing ever heard think if the club wasn paying the riders we have heard before now",out
"4be191e346000000",out
"might go in for little OT",out
"Salut salut #on",out
"“@GeorgeeHentall Happy Birthday son @andrewthomas12 hope you have sick day see you later on?? t.co LPtYnN0VK3 cheers brother?",out
"panel with @beddyphil abt to start @MelbWritersFest cc @SarahMoran @lisadempster t.co G3RcgOsCg6",out
"F9 @ThisIsKameezy God @no_rookie What was the source of Samson strength ________ #sundaySunday",out
"ll be McDonald and you ll be Burger King You ll have it my way and ll be lovin it t.co x4PHjRiVlS",out
"@ZaayThaAlmighty NOTHING laying here ?",out
"Fuck family time havent fucked with you people in weeks bye",out
"Is this how Malaysian One Direction gets started PPR Beringin Jinjang Utara t.co HfdD70hKvn",out
"Wow so got nominated for nice bucket challenge and wat",out
"Finally got over stone and im so fucking happy",out
"#23 hello study hard and last long with him ?? see around in school",out
"@Lucejd all have",out
"POTD Enjoying great food music and sunset at the Mindil Beach Sunset Market Mindil Beach t.co moaZzDWOZd",out
"@Stana_Katic The most powerful antidepressant in the world has paws and wagging tail ?",out
"Wind 3.6 km Barometer 999.8 mb Rising slowly Temperature 25.2 °C Rain today 0.65 in Humidity 99%",out
"It just ironic that me and Vincent wear glasses right",out
"Ugh can remember the email used for Pinterest",out
"Oh no not again t.co X3gFlVybuX",out
"This was me all night .enjoyed the comedy show ??????? staxnificent great show .wasn t… t.co OfNdetHuae",out
"Thats in my mind",out
"Balikpapan For payment MnG @Cassandrasleee @BryanDomani__BD @Bppn FOODCITY SCP SMD 24Agst14 at 2pm 4pm hub @Gina_hyti @WINXSkySMDA",out
"love my niece but she being complete fucking brat right now",out
"@MarshaCollier [STATS] Top 25 Mobile Apps #Twitter is 14th Behind Yahoo Weather t.co wUz7EgOMOd",out
"No just chill",out
"Keep your sh?t lowkey don trust everybody",out
"With @yusrinanitha at Titi Anam Salon t.co MrPMaSOh1N",out
"With @tikakusumadewi at @raceltea t.co Wfr1qeYA5l",out
"ground bitch wanna fuck young nigga",out
"With @febrian_fahmi and Arma at Pantai Watu Ulo [pic] t.co ZP4lnzfjEd",out
"@kevinw0lff_ ll if have ur number xxoo",out
"At Waroeng Steak and Shake t.co M9XxUSpSoH",out
"@187JohnnyS @Jay_SaidIt arsenal have so much creative players he would score so many goals in the year yard box",out
"What is life",out
"Just posted photo Daya t.co o69Qk4AxX1",out
"My sister copies me in EVERYTHING?",out
"?? with @dwidwiutamii at @jonas_photo t.co iBTXhgRb8G",out
"Ew school tomorrow #canwenot",out
"@YaBoy_Peezy what",out
"Congratulations to Martha for winning gold in the 800m in the youth Olympics .But GAA what was Martha wearing",out
"Found them",out
"That over 12 hoes of school fuck man",out
"New York New York #newyork #nyc #williamsburgBridge #theinca #opportunities #littlethings @… t.co BrCcnnAFrk",out
"@Officiallilian_ yup gonna leave him up for while ?",out
"Hearing cricket in my room but idek where that lil booger is at ?",out
"@MsKelby @iFooYa sorry got hurt",out
"Fml what am supposed to do at 30 nothing to do",out
"@Yessss13 so glad saw you can boo ????",out
"Quote retweet and repost this tweet if you want Demi to win her second VMA #VoteDemiLovato t.co nZvzGUYGpD 90",out
"@YouUglyAndShit Netflix shit Wyo",out
"So like danny just start laughing out of nowhere its been minutes",out
"@LugoTanya Goodnight",out
"On brighter note played the Im tired female on the rag card now Ezras making dinner Capitalizing on these days is important ladies",out
"Haduh",out
"@sabrmagician no not tonight",out
"Lunch at @inorbitmall t.co 1Pj824KaIi",out
"Pretty sure this modern hippies team will make it through to mkr kitchen stage simply because they took lot of risk being the first #mkrnz",out
"@tylergeminisexy can tell alcohol ****",out
"Embarrassing how Andy Carroll is on that list t.co l2VS3cVH2e",out
"@Gregor_brown99 who yous got the day",out
"@picempe amor ??????????",out
"@alwayshuungryy with his little shorts lol",out
"VAN HECKE FOR <3 dd",out
"Maybe not",out
"Some females claim to hate drama but it what keeps them relevant ???",out
"When your mom sends you money just to say molo ?",out
"And off ?",out
"This is where ass will be sat for the next 5hrs @F2events Time to get comfy Don want to join @protocolCEO ? t.co GQOFGQ1UBm",out
"at Metin Home t.co 20WyMkUFh3",out
"@Feorlean @HRStaffin @KeithMacKenzie1 michael now that you re fixing mobile phone issues how about look at Skye Whole weeks no service",out
"But this hot pocket is about to everything",out
"@OllieHolt22 thank you for being seemingly the only person on the panel to want to discuss the core issue of institutionalised racism",out
"All wanted was some attention ion need it you can have it @SafeSexPayCheck ion need nor want it no more no sneak dissn good night",out
"My manager phoned in today to say had work at ?",out
"#jetski #freestyle #australia #goldcoast #myphotography Surfers Paradise Beach t.co XoTxQFDMnW",out
"Lol wtf signed Chanel to young money records ???",out
"Tonight on #teacherwellbeingchat we re super lucky to have the lovely @bethguy joining us to talk strategies for working trauma Pls",out
"@bookgirl_Kandi there not my favourite but really enjoyed the episode Capaldi is an excellent Doctor whos the woman at the end",out
"#mattmakesmemoist would laugh if this trended",out
"@bessie_am how wish was 18 at this point ?",out
"@CoachAustinXXX @JakeNorrisXXX Daddy why aren you wearing Speedo too",out
"will fly Karisidenan Pati t.co WuZ0gw5o5n",out
"Heyyou @Bagol2302",out
"Perfect view Camden Beach The Roundhouse t.co EG3ss6Zyfq",out
"Mis ameas t.co uZsaBfRfAc",out
"now it your turn to cry",out
"can stand your bitch ass",out
"Walk through #Damson orchards this morning these are #lyth valley damsons Hardy souls that enjoy growing in rock t.co KG6W2n2yrs",out
"@cavalock they have name #failgeek",out
"walmart cos my duffle bag is too small and STILL have so much shit",out
"go persib go",out
"stop quoting stuff bad just retweet ??",out
"@COSMakin brill now enjoy #worklifebalance",out
"With Farid and Intrinsix at Lokasana Sport Recreation t.co LXEMNVXcCE",out
"@mbruin95 @wesjohnson8 Which is why never understood WHY they werent called sexually frustrated lonely guy clubs",out
"@connie_walker Inquiry into murdered aboriginal women could start useful discussion great op ed from @apihtawikosisan t.co N…",out
"“@FreakingTrue The people who care the most always get screwed over",out
"@TaeTrain31 @_Apelu8 @brandon_grissom Next time ll be there",out
"@MsMaidy @YZAgram yeah one of the awesome night Sobrang sayaaaaa",out
"just did front flip off the curb with my car #LiftLaughLove",out
"Such adorable ladies tonight ??? #funnights #ladies #saturday so much fun Bar Named Sue State t.co rGQzkcgOmA",out
"need new charger again",out
"@JOSEE_57 lol she my nigga tho",out
"would give anything for you and you dont even know it",out
"@Samss_wojtowicz Can fall back asleep or nah ?? nahh",out
"was born to be cool not perfect Stop judging",out
"Arrived from CGK with Lina Nofrian and fredo at Sultan Syarif Qasim II Int Airport t.co MHi0RXKLmJ",out
"Ate so much shitty food tonight #smh",out
"@tommykato Am chopping up some ice as tweet #ALSIceBucketChallenge",out
"That me",out
"Just personal opinion but #innout is overrated lol",out
"Go to sleep @ceemuhree",out
"Yah it relationshit",out
"@nancygedge @mencap_charity lovely and sums up dilemma of need to know too much information .you always write from the heart",out
"Will never understand why people use there phone for most of there night… #socialmedia #sociallyInept",out
"As amateur astronomer wish lived somewhere like Kentucky or Montana Where the stars arent blocked by apartment buildings skyscrapers",out
"we already know the game",out
"@badgersbakes doing my pastry this afternoon ??",out
"wow and deleted",out
"Goodbye summer 2014",out
"Helloooooooo",out
"Telling me basically you not looking out for me now everything is embarrassing",out
"Soon ill have that sh*t again #extra #pecs",out
"@_tokkiJaeJaeee someone else or be famous .what now When we look up lee hoo wont have his history wont have anything",out
"do notttt want to go back to Jacksonville today ??",out
"#np Cool Kids",out
"Hubby at work hope it not gonna be boring day",out
"Your outside 9.5 but your inside Times Minus So it",out
"Old friends #deadsquad Hall Senayan Basketball Court t.co 690r1wifRl",out
"jst wanna stay in bed all day",out
"just want my bby back",out
"@ashwinvijay7 yes good job ashwin",out
"@zhiekim_ eonni ku follback please",out
"Mommy princess lapar",out
"Really scary to see people that have never smoked start",out
"#PineappleSexWithTheBoys love it ?",out
"need something to keep my mind off this But my phones gonna die ?????",out
"@NaviiAngel FYI last power plant have been planted like 15 years ago and that was also PMLN time power plants under work since 2013",out
"Ate so many hot cheetohs rn mouth burning",out
"And to the niggas mad bout hoe ima just let it go .Cuz your life ain worth no bitch",out
"my tummy been hurting all day",out
"@MaryamNSharif you must be ashamed your father",out
"@Lovekyle2009 It is so awful By 8am will need nap",out
"too much on my mind so going to bed",out
"Electrical types this switch is unused Can take off the plate and replace it with pin plug socket t.co boOuTrOO89",out
"@stewchambers creating",out
"@losharpee happy birthday you",out
"at Babaylon Beach t.co pSZ95Rqcp5",out
"@demetriaaalove #votedemilovato for the 2014 MTV #VMA Best Lyric Video See who in the lead and vote t.co Hli5RXEVXg",out
"@abidifactor Pakistanis are enjoying the change Democracy t.co FTCjC0jSnv t.co sXpi87dTu9",out
"@OfficialRandL Imagine Dragons were amazing #thankyou #bigupReading14 t.co ptQ5V26d63",out
"So nervous for this race Leg shaking already",out
"“@JLo That @RajanSohi24 guy is so fine my next bae fasho",out
"But still smile when think about you",out
"Wow drubk as fucking shit mm",out
"Had fab time in london",out
"Off Top Dayton got some bullshit weed ??????",out
"Good morning ??",out
"Still going strong The Kaka Bhainiawala Tribute Out Now as FreeDownload Listen Download here t.co Mj9RMpFodD",out
"And alone on my first night",out
"So we got pulled over",out
"Start of my french class Again #bonjour #frenchkiss",out
"@martine_V87 dvd or internet",out
"@sleep_eternal so fucking stoked dude",out
"hate people who are like that",out
"@markgoundrill @gazmurrell @scottmurrell85 yeah mate taking all my family natalies family and friends to Leeds #HaveADayOffMeff LOL",out
"@Rossmac1972 .can see for the tears ???????",out
"@Dasha_DAVID Oh hell Nah im telling tony",out
"The moment when Erm nvm",out
"close to 1k followers Please help me get to 1k #SupportNotCutting if you support not cutting you ll this and help me reach 1k",out
"Rest my hangover before wicko later with mummy kins",out
"And this is how my busy sunday goes??? Kantary Bakery Kantary terrage t.co 1j69hzoDoO",out
"Too tired but can sleep ??",out
"Lmao come back to me when you get tired of ur side hoes",out
"Shout out to the homie Junior for always finding my shit when lose it in his house",out
"Dinosaurs sex getting good rexing t.co FI8bCLHZ8L",out
"@SophioHill we could see what if",out
"@Jenaitchie14 oh dear Probably the best move tho",out
"“@YG_WINNER With score of 10 695 WINNER has become the 4th highest score in Inkigayo history t.co sOslEl9il3”",out
"at Hotel sea pearl t.co NBD5ORkCDr",out
"Ukulele cover song with @iammaell Akim The Magistrate Mewangi ????? #mewangi #akimahmad… t.co 57pPPCbKSp",out
"Don let these walls get you down Mikey #Halloween @officialDannyT #WiseWords #Legend #Machete t.co jpCZa82j2n",out
"Please taylor it would mean the world if you followed me Ilysfm Tysm my sunshine? @taylorcaniff you save my life everyday ? 739",out
"Now gotta go to make myself looking normal more or less will clean in my room bit while listening to Aerosmith show on ROKS See ya",out
"Praying for the situation see happen in magnolia",out
"@rolandllanos @marydavis65 @taylorswift13 cos we ee are never ever ever getting back together #MTVHottest Nicole Scherzinger",out
"????? 555 Hof Art Space At District t.co TthhgTfaff",out
"#fazlas?yla #özledi?im #günlerden Herne t.co b4Cw4Ss2Tf",out
"“@Thatindianbruh Did this nigga just fake himself t.co p68ggWo0zw” ?",out
"at IKEA ????? @ikeasaudiarabia in Jeddah Western Province @reemyal93 t.co SBg3KL5Zfv",out
"was asleep ALLL day because so sick lmao",out
"Lmfaooooo awume tu @LindaHlongwan26 @Intemnandi Lol sure holding that squeeze bottle like Ai nvm",out
"@inthestyleUK 30 mins to go #WIN The winner will be announced 10am simply #RT #follow us to enter ?? t.co l6mojJSpBD",out
"just picked wild pomegranate omfg",out
"This kind of people? t.co jhYHnlcAD9",out
"the Tokyo Sky Tree today Honjo azumabashi Station t.co IFy7K1Sda1",out
"Another shot from The Metro t.co NeAqS5XYNl",out
"@jasmineeromero9 okay",out
"@Erin00Burkard The writing of the show is terrible and they are sending all the wrong messages to the young girls boys who are watching",out
"If die you get to live on If you get to live on want to die bringing chivalry back And then letting my friend hit it because",out
"His names not even Spanky it skinny but yolo xx",out
"@krisPnuts @johnh59 Morning Kris.Yes looks like we are on our way to Autumn looking forward to week away next month where it will be warm",out
"Ganteng dr mana tuch @Nabdilah98 RT@khankhanifa @pravutami lol no love him for no reason #cielah #tsaaahhh t.co H8mfLBctzd",out
"@Kablappy cool",out
"Before you complain about immigrants not learning your language you should probably know the difference between there their they re",out
"Success comes from knowing that you did your best to become the best that you are capable of becoming",out
